4	0	0.0069295	0	0.180995	0.1529992	0.0299984	0	0	0	0	0.0252014	0	0.0361801	0	0	0	0	0	0	0.1072965	0	0.0208526	0	0	0.022738	0	0	0	0.0354583	0.0206212	0.342798	0	0.0028493	0	0.0150825	0
4	0	0	0.0150132	0.1249948	0.2951597	0	0.0104763	0	0	0	0.0501585	0	0.0436906	0.0295627	0	0	0	0	0	0.0368945	0	0	0	0.0024132	0.0017861	0	0	0	0.013838	0	0.3570557	0	0.0189568	0	0	0
4	0	0	0.0030338	0.2603782	0.0358578	0	0	0.0083811	0	0	0.0008826	0	0.1311398	0	0	0	0.0054549	0	0	0.0584264	0	0	0	0	0	0	0	0	0	0	0.4753776	0	0	0.0210679	0	0
4	0.0014463	0.0069069	0.0199042	0.416232	0.2030423	0.0205525	0.000131	0	0.0462891	0	0.0924046	0	0	0	0	0	0	0.0082477	0	0.0257321	0	0	0.0028049	0	0	0	0	0	0	0	0.1240816	0	0.0187039	0.0001542	0	0.0133668
4	0	0	0.0073058	0.4413594	0.15023	0	0.0106497	0	0	0	0.0990422	0	0.0402146	0	0	0	0.0158569	0	0.006564	0.0236436	0	0	0	0.0227145	0	0.0089539	0.0237526	0	0	0.0220716	0.1142516	0	0	0.0133896	0	0
4	0	0	0.0077532	0.0520924	0.0046362	0	0	0.0077876	0.1960074	0.0186253	0.0346246	0.1171347	0	0	0	0.204398	0	0	0	0	0	0	0.0620914	0.0236452	0.0242082	0	0	0.0220629	0	0.0087074	0.0019685	0.10134	0	0	0.1064245	0.0064926
4	0.0370439	0	0	0.3560085	0.2198872	0.0139979	0	0	0.0262068	0.0190845	0	0.0067745	0	0	0	0	0.0138252	0	0	0.0119646	0	0.0115394	0.0020407	0.0181276	0	0	0	0	0	0	0.2634993	0	0	0	0	0
4	0.0379582	0.0035354	0.0181739	0.1166655	0.2146894	0.0422425	0.0117432	0	0	0	0	0.0070479	0.0262933	0.0291972	0.0009287	0.0100777	0	0	0	0	0	0	0	0	0.0399408	0	0	0	0	0.0075724	0.4013912	0	0.0325426	0	0	0
4	0	0.0118999	0.0104373	0.1711776	0.2056281	0	0.0156415	0	0	0	0.1177282	0	0.0269284	0	0	0.001773	0	0.0103083	0	0.0173089	0	0	0	0	0	0	0	0.0069727	0	0	0.3529506	0	0.0089143	0	0.0382622	0.0040691
4	0	0.0045234	0.0019728	0.3384687	0.2066323	0	0	0	0	0	0.0138411	0.0185389	0.0282352	0.0039309	0	0	0.0018952	0	0.0042246	0	0	0	0	0	0.0282854	0	0	0	0	0.0182379	0.2888208	0	0.0275245	0	0.0148685	0
4	0.0462466	0	7.33e-05	0.5028133	0.1502996	0.0552333	0.0166658	0	0.0019452	0	0	0.0048266	0.0137052	0	0.0131095	0	0	0	0	0	0	0	0	0.0059165	0	0	0	0	0	0	0.1891651	0	0	0	0	0
4	0	0	0	0.2770709	0.0939625	0.098841	0	0	0	0.02893	0.0624043	0.0343734	0.0954122	0	0	0	0	0	0	0.0235647	0	0	0	0.0139828	0	0	0	0	0	0	0.2199625	0.028495	0	0.0230009	0	0
4	0	0.0085971	0.0274304	0.1806709	0.2386297	0.0628162	0.0006576	0	0.0234942	0	0.0248833	0	0.0600481	0.0115257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3612469	0	0	0	0	0
2	0	0	0.0261383	0.3109046	0.2706173	0.0121352	0.0340064	0	0	0	0	0	0.00059	0	0	0	0	0.0234994	0	0.0126462	0	0	0	0.0284134	0	0	0	0	0	0	0.2552068	0	0.0258423	0	0	0
1	0	0	0.0364012	0.0291741	0	0	0.2054366	0.0144743	0.06358	0	0	0	0.2518835	0	0	0	0.0179592	0	0.0593466	0	0	0	0	0.0119051	0	0.0127931	0	0.0750259	0	0.0483421	0.1233492	0	0	0.050329	0	0
2	0	0	0.0127535	0.083551	0.112439	0.055665	0	0	0	0.0296345	0.1417804	0	0	0	0	0.0100799	0.0008172	0	0	0.0193669	0	0.0048464	0	0	0	0	0	0	0.0278719	0.1348557	0.3478999	0	0.0184386	0	0	0
2	0.0096813	0.013481	0.0038014	0.2547851	0.0555679	0.0396661	0.020235	0	0.0506689	0	0.0495752	0.0132352	0.0239189	0	0	0	0	0	0	0.0092111	0	0	0.0307495	0.0039592	0	0	0.0281667	0	0.0025326	0	0.3879649	0	0	0.0028001	0	0
4	0	0	0	0.2556325	0.2173229	0.0921738	0	0	0.0104491	0	0.1615402	0	0.0953102	0	0	0	0.0110825	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1564888	0	0	0	0	0
3	0	0.0047039	0	0.2651018	0.0508906	0.0180038	0	0	0.0111222	0	0.0040701	0	0.0026108	0.0082751	0	0	0	0.0524709	0.0019838	0	0	0.0109951	0	0.0171376	0	0	0	0	0	0.0249944	0.4691749	0	0	0	0.0584651	0
4	0	0.001822	0	0.4421738	0.1344265	0.0749561	0.0740303	0.0156203	0.0036147	0	0.0435894	0	0.0512971	0	0	0	0	0.0135233	0	0.0179493	0	0	0	0	0	0	0	0.0054811	0	0	0.1215161	0	0	0	0	0
